episode_id,frame_number,image_file,action,is_dead,is_eating
2_0a421495,8,2_0a421495_00008.png,2,False,False
2_0a421495,9,2_0a421495_00009.png,1,False,False
2_0a421495,10,2_0a421495_00010.png,3,False,False
2_0a421495,11,2_0a421495_00011.png,3,False,False
2_0a421495,12,2_0a421495_00012.png,1,False,False
2_0a421495,13,2_0a421495_00013.png,1,False,False
2_0a421495,14,2_0a421495_00014.png,1,False,False
2_0a421495,15,2_0a421495_00015.png,1,False,False
2_0a421495,16,2_0a421495_00016.png,1,False,False
2_0a421495,17,2_0a421495_00017.png,1,False,False
2_0a421495,18,2_0a421495_00018.png,3,False,False
2_0a421495,19,2_0a421495_00019.png,0,False,True
2_0a421495,20,2_0a421495_00020.png,2,True,False
2_0a421495,21,2_0a421495_00021.png,0,True,False
2_88bb301b,0,2_88bb301b_00000.png,0,False,False
2_88bb301b,1,2_88bb301b_00001.png,2,False,False
2_88bb301b,2,2_88bb301b_00002.png,0,False,False
2_88bb301b,3,2_88bb301b_00003.png,0,False,False
2_88bb301b,4,2_88bb301b_00004.png,0,False,False
2_88bb301b,5,2_88bb301b_00005.png,0,False,False
2_88bb301b,6,2_88bb301b_00006.png,1,False,False
2_88bb301b,7,2_88bb301b_00007.png,0,False,False
2_88bb301b,8,2_88bb301b_00008.png,3,False,False
2_88bb301b,9,2_88bb301b_00009.png,3,False,False
2_88bb301b,10,2_88bb301b_00010.png,0,False,False
2_88bb301b,11,2_88bb301b_00011.png,2,False,False
2_88bb301b,12,2_88bb301b_00012.png,2,False,True
2_88bb301b,13,2_88bb301b_00013.png,1,False,False
2_88bb301b,14,2_88bb301b_00014.png,1,False,False
2_88bb301b,15,2_88bb301b_00015.png,2,False,False
2_88bb301b,16,2_88bb301b_00016.png,1,False,False
2_88bb301b,17,2_88bb301b_00017.png,3,False,False
2_88bb301b,18,2_88bb301b_00018.png,1,False,False
2_88bb301b,19,2_88bb301b_00019.png,1,False,True
2_88bb301b,20,2_88bb301b_00020.png,1,False,False
2_88bb301b,21,2_88bb301b_00021.png,1,False,False
2_88bb301b,22,2_88bb301b_00022.png,1,False,False
2_88bb301b,23,2_88bb301b_00023.png,3,False,False
2_88bb301b,24,2_88bb301b_00024.png,1,False,False
2_88bb301b,25,2_88bb301b_00025.png,1,False,False
2_88bb301b,26,2_88bb301b_00026.png,1,False,True
2_88bb301b,27,2_88bb301b_00027.png,3,False,False
2_88bb301b,28,2_88bb301b_00028.png,0,False,False
2_88bb301b,29,2_88bb301b_00029.png,1,False,False
2_88bb301b,30,2_88bb301b_00030.png,3,False,True
2_88bb301b,31,2_88bb301b_00031.png,0,False,False
2_88bb301b,32,2_88bb301b_00032.png,0,False,False
2_88bb301b,33,2_88bb301b_00033.png,3,False,False
2_88bb301b,34,2_88bb301b_00034.png,0,False,False
2_88bb301b,35,2_88bb301b_00035.png,1,False,False
2_88bb301b,36,2_88bb301b_00036.png,3,False,False
2_88bb301b,37,2_88bb301b_00037.png,0,False,False
2_88bb301b,38,2_88bb301b_00038.png,3,False,False
2_88bb301b,39,2_88bb301b_00039.png,0,False,False
2_88bb301b,40,2_88bb301b_00040.png,0,False,False
2_88bb301b,41,2_88bb301b_00041.png,2,False,False
2_88bb301b,42,2_88bb301b_00042.png,2,False,False
2_88bb301b,43,2_88bb301b_00043.png,2,False,True
2_88bb301b,44,2_88bb301b_00044.png,1,False,True
2_88bb301b,45,2_88bb301b_00045.png,2,False,False
2_88bb301b,46,2_88bb301b_00046.png,0,False,False
2_88bb301b,47,2_88bb301b_00047.png,0,False,False
2_88bb301b,48,2_88bb301b_00048.png,2,False,False
2_88bb301b,49,2_88bb301b_00049.png,2,False,False
2_88bb301b,50,2_88bb301b_00050.png,1,False,False
2_88bb301b,51,2_88bb301b_00051.png,1,False,False
2_88bb301b,52,2_88bb301b_00052.png,2,False,False
2_88bb301b,53,2_88bb301b_00053.png,3,False,True
2_88bb301b,54,2_88bb301b_00054.png,1,False,False
2_88bb301b,55,2_88bb301b_00055.png,2,False,False
2_88bb301b,56,2_88bb301b_00056.png,1,False,False
2_88bb301b,57,2_88bb301b_00057.png,1,False,False
2_88bb301b,58,2_88bb301b_00058.png,0,False,False
2_88bb301b,59,2_88bb301b_00059.png,3,False,False
2_88bb301b,60,2_88bb301b_00060.png,1,False,False
2_88bb301b,61,2_88bb301b_00061.png,2,False,False
2_88bb301b,62,2_88bb301b_00062.png,1,False,False
2_88bb301b,63,2_88bb301b_00063.png,2,False,False
2_88bb301b,64,2_88bb301b_00064.png,1,False,False
2_88bb301b,65,2_88bb301b_00065.png,1,False,False
2_88bb301b,66,2_88bb301b_00066.png,3,False,False
2_88bb301b,67,2_88bb301b_00067.png,1,False,True
2_88bb301b,68,2_88bb301b_00068.png,3,False,False
2_88bb301b,69,2_88bb301b_00069.png,2,False,False
2_88bb301b,70,2_88bb301b_00070.png,0,False,False
2_88bb301b,71,2_88bb301b_00071.png,0,False,False
2_88bb301b,72,2_88bb301b_00072.png,0,False,False
2_88bb301b,73,2_88bb301b_00073.png,2,False,False
2_88bb301b,74,2_88bb301b_00074.png,0,False,False
2_88bb301b,75,2_88bb301b_00075.png,3,False,True
2_88bb301b,76,2_88bb301b_00076.png,3,False,False
2_88bb301b,77,2_88bb301b_00077.png,3,False,False
2_88bb301b,78,2_88bb301b_00078.png,1,False,False
2_88bb301b,79,2_88bb301b_00079.png,1,False,False
2_88bb301b,80,2_88bb301b_00080.png,1,False,False
2_88bb301b,81,2_88bb301b_00081.png,3,False,False
2_88bb301b,82,2_88bb301b_00082.png,1,False,False
2_88bb301b,83,2_88bb301b_00083.png,1,False,True
2_88bb301b,84,2_88bb301b_00084.png,1,False,False
2_88bb301b,85,2_88bb301b_00085.png,3,False,False
2_88bb301b,86,2_88bb301b_00086.png,1,False,False
2_88bb301b,87,2_88bb301b_00087.png,3,False,False
2_88bb301b,88,2_88bb301b_00088.png,3,False,False
2_88bb301b,89,2_88bb301b_00089.png,0,False,False
2_88bb301b,90,2_88bb301b_00090.png,3,False,True
2_88bb301b,91,2_88bb301b_00091.png,1,False,False
2_88bb301b,92,2_88bb301b_00092.png,3,False,False
2_88bb301b,93,2_88bb301b_00093.png,3,False,False
2_88bb301b,94,2_88bb301b_00094.png,0,False,False
2_88bb301b,95,2_88bb301b_00095.png,2,False,False
2_88bb301b,96,2_88bb301b_00096.png,0,False,False
2_88bb301b,97,2_88bb301b_00097.png,2,False,False
2_88bb301b,98,2_88bb301b_00098.png,0,False,False
2_88bb301b,99,2_88bb301b_00099.png,0,False,False
2_88bb301b,100,2_88bb301b_00100.png,3,False,False
2_88bb301b,101,2_88bb301b_00101.png,1,False,False
2_88bb301b,102,2_88bb301b_00102.png,1,True,False
2_88bb301b,103,2_88bb301b_00103.png,0,True,False
2_06038030,0,2_06038030_00000.png,2,False,False
2_06038030,1,2_06038030_00001.png,2,False,False
2_06038030,2,2_06038030_00002.png,0,False,False
2_06038030,3,2_06038030_00003.png,1,False,False
2_06038030,4,2_06038030_00004.png,2,False,False
2_06038030,5,2_06038030_00005.png,2,False,False
2_06038030,6,2_06038030_00006.png,2,False,False
2_06038030,7,2_06038030_00007.png,1,False,False
2_06038030,8,2_06038030_00008.png,3,False,False
2_06038030,9,2_06038030_00009.png,0,False,False
2_06038030,10,2_06038030_00010.png,2,False,False
2_06038030,11,2_06038030_00011.png,0,False,False
2_06038030,12,2_06038030_00012.png,2,False,False
2_06038030,13,2_06038030_00013.png,2,False,False
2_06038030,14,2_06038030_00014.png,2,False,False
2_06038030,15,2_06038030_00015.png,0,False,False
2_06038030,16,2_06038030_00016.png,0,False,True
2_06038030,17,2_06038030_00017.png,0,False,False
2_06038030,18,2_06038030_00018.png,3,False,False
2_06038030,19,2_06038030_00019.png,0,False,False
2_06038030,20,2_06038030_00020.png,3,False,False
2_06038030,21,2_06038030_00021.png,3,False,False
2_06038030,22,2_06038030_00022.png,3,False,True
2_06038030,23,2_06038030_00023.png,3,False,False
2_06038030,24,2_06038030_00024.png,3,False,False
2_06038030,25,2_06038030_00025.png,3,False,False
2_06038030,26,2_06038030_00026.png,3,False,False
2_06038030,27,2_06038030_00027.png,1,False,False
2_06038030,28,2_06038030_00028.png,3,False,False
2_06038030,29,2_06038030_00029.png,0,False,False
2_06038030,30,2_06038030_00030.png,3,False,False
2_06038030,31,2_06038030_00031.png,3,False,False
2_06038030,32,2_06038030_00032.png,0,False,False
2_06038030,33,2_06038030_00033.png,2,False,False
2_06038030,34,2_06038030_00034.png,2,False,False
2_06038030,35,2_06038030_00035.png,1,False,False
2_06038030,36,2_06038030_00036.png,3,False,False
2_06038030,37,2_06038030_00037.png,2,False,False
2_06038030,38,2_06038030_00038.png,3,False,False
2_06038030,39,2_06038030_00039.png,1,False,False
2_06038030,40,2_06038030_00040.png,3,False,False
2_06038030,41,2_06038030_00041.png,1,False,False
2_06038030,42,2_06038030_00042.png,1,False,False
2_06038030,43,2_06038030_00043.png,1,False,False
2_06038030,44,2_06038030_00044.png,1,False,False
2_06038030,45,2_06038030_00045.png,1,False,True
2_06038030,46,2_06038030_00046.png,1,False,False
2_06038030,47,2_06038030_00047.png,2,False,False
2_06038030,48,2_06038030_00048.png,2,False,False
2_06038030,49,2_06038030_00049.png,0,False,False
2_06038030,50,2_06038030_00050.png,2,False,False
2_06038030,51,2_06038030_00051.png,2,False,False
2_06038030,52,2_06038030_00052.png,3,False,False
2_06038030,53,2_06038030_00053.png,0,False,False
2_06038030,54,2_06038030_00054.png,2,False,False
2_06038030,55,2_06038030_00055.png,2,False,False
2_06038030,56,2_06038030_00056.png,0,False,False
2_06038030,57,2_06038030_00057.png,1,False,False
2_06038030,58,2_06038030_00058.png,2,False,False
2_06038030,59,2_06038030_00059.png,2,False,False
2_06038030,60,2_06038030_00060.png,1,False,False
2_06038030,61,2_06038030_00061.png,1,False,False
2_06038030,62,2_06038030_00062.png,2,False,False
2_06038030,63,2_06038030_00063.png,3,False,False
2_06038030,64,2_06038030_00064.png,2,False,False
2_06038030,65,2_06038030_00065.png,2,False,True
2_06038030,66,2_06038030_00066.png,1,False,False
2_06038030,67,2_06038030_00067.png,1,False,False
2_06038030,68,2_06038030_00068.png,1,False,False
2_06038030,69,2_06038030_00069.png,2,True,False
2_06038030,70,2_06038030_00070.png,0,True,False
2_70530ba7,0,2_70530ba7_00000.png,3,False,False
2_70530ba7,1,2_70530ba7_00001.png,1,False,False
2_70530ba7,2,2_70530ba7_00002.png,3,False,False
2_70530ba7,3,2_70530ba7_00003.png,1,False,False
2_70530ba7,4,2_70530ba7_00004.png,3,False,False
2_70530ba7,5,2_70530ba7_00005.png,1,False,False
2_70530ba7,6,2_70530ba7_00006.png,3,False,False
2_70530ba7,7,2_70530ba7_00007.png,3,False,False
2_70530ba7,8,2_70530ba7_00008.png,3,False,True
2_70530ba7,9,2_70530ba7_00009.png,1,False,False
2_70530ba7,10,2_70530ba7_00010.png,1,False,False
2_70530ba7,11,2_70530ba7_00011.png,3,False,False
2_70530ba7,12,2_70530ba7_00012.png,0,False,False
2_70530ba7,13,2_70530ba7_00013.png,2,True,False
2_70530ba7,14,2_70530ba7_00014.png,0,True,False
2_c5688339,0,2_c5688339_00000.png,0,False,False
2_c5688339,1,2_c5688339_00001.png,3,False,False
2_c5688339,2,2_c5688339_00002.png,3,False,False
2_c5688339,3,2_c5688339_00003.png,0,False,False
2_c5688339,4,2_c5688339_00004.png,0,False,False
2_c5688339,5,2_c5688339_00005.png,0,False,False
2_c5688339,6,2_c5688339_00006.png,1,False,True
2_c5688339,7,2_c5688339_00007.png,2,False,False
2_c5688339,8,2_c5688339_00008.png,2,False,False
2_c5688339,9,2_c5688339_00009.png,0,False,False
2_c5688339,10,2_c5688339_00010.png,2,False,False
2_c5688339,11,2_c5688339_00011.png,2,False,False
2_c5688339,12,2_c5688339_00012.png,1,False,False
2_c5688339,13,2_c5688339_00013.png,1,False,False
2_c5688339,14,2_c5688339_00014.png,2,False,False
2_c5688339,15,2_c5688339_00015.png,2,False,False
2_c5688339,16,2_c5688339_00016.png,1,False,False
2_c5688339,17,2_c5688339_00017.png,1,False,False
2_c5688339,18,2_c5688339_00018.png,2,False,False
2_c5688339,19,2_c5688339_00019.png,0,False,False
2_c5688339,20,2_c5688339_00020.png,2,False,False
2_c5688339,21,2_c5688339_00021.png,1,False,False
2_c5688339,22,2_c5688339_00022.png,3,True,False
2_c5688339,23,2_c5688339_00023.png,0,True,False
2_8d9b7917,0,2_8d9b7917_00000.png,0,False,False
2_8d9b7917,1,2_8d9b7917_00001.png,0,False,False
2_8d9b7917,2,2_8d9b7917_00002.png,0,False,False
2_8d9b7917,3,2_8d9b7917_00003.png,0,False,False
2_8d9b7917,4,2_8d9b7917_00004.png,0,False,False
2_8d9b7917,5,2_8d9b7917_00005.png,3,False,False
2_8d9b7917,6,2_8d9b7917_00006.png,0,False,False
2_8d9b7917,7,2_8d9b7917_00007.png,0,False,False
2_8d9b7917,8,2_8d9b7917_00008.png,3,False,False
2_8d9b7917,9,2_8d9b7917_00009.png,0,False,True
2_8d9b7917,10,2_8d9b7917_00010.png,2,False,False
2_8d9b7917,11,2_8d9b7917_00011.png,1,True,False
2_8d9b7917,12,2_8d9b7917_00012.png,0,True,False
2_65c12dd8,0,2_65c12dd8_00000.png,2,False,False
2_65c12dd8,1,2_65c12dd8_00001.png,1,False,False
2_65c12dd8,2,2_65c12dd8_00002.png,2,False,False
2_65c12dd8,3,2_65c12dd8_00003.png,1,False,False
2_65c12dd8,4,2_65c12dd8_00004.png,1,False,False
2_65c12dd8,5,2_65c12dd8_00005.png,2,False,False
2_65c12dd8,6,2_65c12dd8_00006.png,2,False,False
2_65c12dd8,7,2_65c12dd8_00007.png,2,False,False
2_65c12dd8,8,2_65c12dd8_00008.png,1,False,False
2_65c12dd8,9,2_65c12dd8_00009.png,3,False,False
2_65c12dd8,10,2_65c12dd8_00010.png,1,False,False
2_65c12dd8,11,2_65c12dd8_00011.png,1,False,True
2_65c12dd8,12,2_65c12dd8_00012.png,3,False,False
2_65c12dd8,13,2_65c12dd8_00013.png,0,False,False
2_65c12dd8,14,2_65c12dd8_00014.png,3,False,False
2_65c12dd8,15,2_65c12dd8_00015.png,0,False,False
2_65c12dd8,16,2_65c12dd8_00016.png,3,False,False
2_65c12dd8,17,2_65c12dd8_00017.png,3,False,False
2_65c12dd8,18,2_65c12dd8_00018.png,2,False,False
2_65c12dd8,19,2_65c12dd8_00019.png,0,False,False
2_65c12dd8,20,2_65c12dd8_00020.png,3,False,False
2_65c12dd8,21,2_65c12dd8_00021.png,3,False,False
2_65c12dd8,22,2_65c12dd8_00022.png,1,False,False
2_65c12dd8,23,2_65c12dd8_00023.png,3,False,False
2_65c12dd8,24,2_65c12dd8_00024.png,3,False,False
2_65c12dd8,25,2_65c12dd8_00025.png,0,False,False
2_65c12dd8,26,2_65c12dd8_00026.png,0,False,False
2_65c12dd8,27,2_65c12dd8_00027.png,1,False,False
2_65c12dd8,28,2_65c12dd8_00028.png,2,False,False
2_65c12dd8,29,2_65c12dd8_00029.png,1,False,False
2_65c12dd8,30,2_65c12dd8_00030.png,1,False,False
2_65c12dd8,31,2_65c12dd8_00031.png,3,False,False
2_65c12dd8,32,2_65c12dd8_00032.png,2,False,False
2_65c12dd8,33,2_65c12dd8_00033.png,1,False,False
2_65c12dd8,34,2_65c12dd8_00034.png,2,False,False
2_65c12dd8,35,2_65c12dd8_00035.png,1,False,False
2_65c12dd8,36,2_65c12dd8_00036.png,3,False,False
2_65c12dd8,37,2_65c12dd8_00037.png,0,True,False
2_65c12dd8,38,2_65c12dd8_00038.png,0,True,False
2_2e725dfc,0,2_2e725dfc_00000.png,0,False,False
2_2e725dfc,1,2_2e725dfc_00001.png,2,False,False
2_2e725dfc,2,2_2e725dfc_00002.png,2,False,False
2_2e725dfc,3,2_2e725dfc_00003.png,0,False,False
2_2e725dfc,4,2_2e725dfc_00004.png,0,False,False
2_2e725dfc,5,2_2e725dfc_00005.png,2,False,False
2_2e725dfc,6,2_2e725dfc_00006.png,2,False,False
2_2e725dfc,7,2_2e725dfc_00007.png,0,False,False
2_2e725dfc,8,2_2e725dfc_00008.png,0,False,False
2_2e725dfc,9,2_2e725dfc_00009.png,0,False,False
2_2e725dfc,10,2_2e725dfc_00010.png,2,False,False
2_2e725dfc,11,2_2e725dfc_00011.png,0,False,True
2_2e725dfc,12,2_2e725dfc_00012.png,3,False,False
2_2e725dfc,13,2_2e725dfc_00013.png,1,True,False
2_2e725dfc,14,2_2e725dfc_00014.png,0,True,False
2_2d8a7c83,0,2_2d8a7c83_00000.png,3,False,False
2_2d8a7c83,1,2_2d8a7c83_00001.png,1,False,False
2_2d8a7c83,2,2_2d8a7c83_00002.png,0,False,False
2_2d8a7c83,3,2_2d8a7c83_00003.png,1,False,False
2_2d8a7c83,4,2_2d8a7c83_00004.png,3,False,False
2_2d8a7c83,5,2_2d8a7c83_00005.png,3,False,False
2_2d8a7c83,6,2_2d8a7c83_00006.png,3,False,False
2_2d8a7c83,7,2_2d8a7c83_00007.png,3,False,False
2_2d8a7c83,8,2_2d8a7c83_00008.png,1,False,True
2_2d8a7c83,9,2_2d8a7c83_00009.png,0,False,False
2_2d8a7c83,10,2_2d8a7c83_00010.png,1,False,False
2_2d8a7c83,11,2_2d8a7c83_00011.png,2,False,False
2_2d8a7c83,12,2_2d8a7c83_00012.png,0,False,False
2_2d8a7c83,13,2_2d8a7c83_00013.png,2,False,False
2_2d8a7c83,14,2_2d8a7c83_00014.png,2,False,False
2_2d8a7c83,15,2_2d8a7c83_00015.png,2,False,False
2_2d8a7c83,16,2_2d8a7c83_00016.png,2,False,False
2_2d8a7c83,17,2_2d8a7c83_00017.png,0,False,False
2_2d8a7c83,18,2_2d8a7c83_00018.png,0,False,False
2_2d8a7c83,19,2_2d8a7c83_00019.png,0,False,False
2_2d8a7c83,20,2_2d8a7c83_00020.png,0,False,False
2_2d8a7c83,21,2_2d8a7c83_00021.png,1,False,False
2_2d8a7c83,22,2_2d8a7c83_00022.png,0,False,False
2_2d8a7c83,23,2_2d8a7c83_00023.png,0,False,False
2_2d8a7c83,24,2_2d8a7c83_00024.png,0,False,False
2_2d8a7c83,25,2_2d8a7c83_00025.png,0,False,True
2_2d8a7c83,26,2_2d8a7c83_00026.png,3,False,False
2_2d8a7c83,27,2_2d8a7c83_00027.png,1,False,False
2_2d8a7c83,28,2_2d8a7c83_00028.png,2,True,False
2_2d8a7c83,29,2_2d8a7c83_00029.png,0,True,False
2_3688353f,0,2_3688353f_00000.png,0,False,False
2_3688353f,1,2_3688353f_00001.png,2,False,False
2_3688353f,2,2_3688353f_00002.png,0,False,False
2_3688353f,3,2_3688353f_00003.png,0,False,False
2_3688353f,4,2_3688353f_00004.png,0,False,False
2_3688353f,5,2_3688353f_00005.png,0,False,False
2_3688353f,6,2_3688353f_00006.png,3,False,False
2_3688353f,7,2_3688353f_00007.png,3,False,False
2_3688353f,8,2_3688353f_00008.png,0,False,False
2_3688353f,9,2_3688353f_00009.png,2,False,False
2_3688353f,10,2_3688353f_00010.png,2,False,True
2_3688353f,11,2_3688353f_00011.png,0,False,False
2_3688353f,12,2_3688353f_00012.png,2,False,False
2_3688353f,13,2_3688353f_00013.png,1,False,False
2_3688353f,14,2_3688353f_00014.png,3,True,False
2_3688353f,15,2_3688353f_00015.png,0,True,False
2_ea6f8f67,0,2_ea6f8f67_00000.png,2,False,False
2_ea6f8f67,1,2_ea6f8f67_00001.png,0,False,False
2_ea6f8f67,2,2_ea6f8f67_00002.png,2,False,False
2_ea6f8f67,3,2_ea6f8f67_00003.png,1,False,False
2_ea6f8f67,4,2_ea6f8f67_00004.png,2,False,False
2_ea6f8f67,5,2_ea6f8f67_00005.png,1,False,False
2_ea6f8f67,6,2_ea6f8f67_00006.png,1,False,False
2_ea6f8f67,7,2_ea6f8f67_00007.png,1,False,False
2_ea6f8f67,8,2_ea6f8f67_00008.png,2,False,False
2_ea6f8f67,9,2_ea6f8f67_00009.png,2,False,True
2_ea6f8f67,10,2_ea6f8f67_00010.png,3,False,False
2_ea6f8f67,11,2_ea6f8f67_00011.png,0,False,False
2_ea6f8f67,12,2_ea6f8f67_00012.png,2,False,False
2_ea6f8f67,13,2_ea6f8f67_00013.png,0,False,False
2_ea6f8f67,14,2_ea6f8f67_00014.png,0,False,False
2_ea6f8f67,15,2_ea6f8f67_00015.png,1,False,False
2_ea6f8f67,16,2_ea6f8f67_00016.png,2,False,True
2_ea6f8f67,17,2_ea6f8f67_00017.png,1,False,False
2_ea6f8f67,18,2_ea6f8f67_00018.png,1,False,False
2_ea6f8f67,19,2_ea6f8f67_00019.png,1,False,False
2_ea6f8f67,20,2_ea6f8f67_00020.png,1,False,False
2_ea6f8f67,21,2_ea6f8f67_00021.png,2,True,False
2_ea6f8f67,22,2_ea6f8f67_00022.png,0,True,False
2_a1bc96f4,0,2_a1bc96f4_00000.png,3,False,False
2_a1bc96f4,1,2_a1bc96f4_00001.png,0,False,False
2_a1bc96f4,2,2_a1bc96f4_00002.png,0,False,False
2_a1bc96f4,3,2_a1bc96f4_00003.png,1,False,False
2_a1bc96f4,4,2_a1bc96f4_00004.png,2,False,False
2_a1bc96f4,5,2_a1bc96f4_00005.png,2,False,False
